,urls,attraction
285,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d1552284-Reviews-Taejongdae-Busan.html#REVIEWS,Taejongdae-Busan
286,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d10517145-Reviews-Taejongdae_Resort_Park-Busan.html#REVIEWS,Taejongdae_Resort_Park-Busan
287,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d4095922-Reviews-Taejongdae_Oncheon-Busan.html#REVIEWS,Taejongdae_Oncheon-Busan
288,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d3381669-Reviews-National_Maritime_Museum-Busan.html#REVIEWS,National_Maritime_Museum-Busan
289,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d4095642-Reviews-Amnam_Park-Busan.html#REVIEWS,Amnam_Park-Busan
290,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4096226-Reviews-Mapo_Art_Center-Seoul.html#REVIEWS,Mapo_Art_Center-Seoul
291,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d9587015-Reviews-Mapodaegyo_Bridge-Seoul.html#REVIEWS,Mapodaegyo_Bridge-Seoul
292,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d11434444-Reviews-Kukkiwon_World_Taekwondo_Headquarters-Seoul.html#REVIEWS,Kukkiwon_World_Taekwondo_Headquarters-Seoul
293,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d7357028-Reviews-Busan_Station_Tourist_Information_Center-Busan.html#REVIEWS,Busan_Station_Tourist_Information_Center-Busan
294,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d3805502-Reviews-Busan_China_Town-Busan.html#REVIEWS,Busan_China_Town-Busan
295,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d3218823-Reviews-Busan_City_Tour_Bus-Busan.html#REVIEWS,Busan_City_Tour_Bus-Busan
296,https://www.tripadvisor.co.kr/Attraction_Review-g297885-d2202425-Reviews-Jeolmul_Natural_Forest_Resort-Jeju_Jeju_Island.html#REVIEWS,Jeolmul_Natural_Forest_Resort-Jeju_Jeju_Island
297,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d10399733-Reviews-Jangtaesan_Natural_Forest-Daejeon.html#REVIEWS,Jangtaesan_Natural_Forest-Daejeon
298,https://www.tripadvisor.co.kr/Attraction_Review-g2024864-d4095633-Reviews-Kalbongsan_Recreational_Forest-Gapyeong_gun_Gyeonggi_do.html#REVIEWS,Kalbongsan_Recreational_Forest-Gapyeong_gun_Gyeonggi_do
299,https://www.tripadvisor.co.kr/Attraction_Review-g2023529-d7987595-Reviews-Daedunsan_Natural_Recreation_Forest-Geumsan_gun_Chungcheongnam_do.html#REVIEWS,Daedunsan_Natural_Recreation_Forest-Geumsan_gun_Chungcheongnam_do
300,https://www.tripadvisor.co.kr/Attraction_Review-g844468-d5073556-Reviews-Hallyeo_National_Marine_Park_View_Ropeway-Tongyeong_Gyeongsangnam_do.html#REVIEWS,Hallyeo_National_Marine_Park_View_Ropeway-Tongyeong_Gyeongsangnam_do
301,https://www.tripadvisor.co.kr/Attraction_Review-g1074117-d3164525-Reviews-Yudal_Mountain-Mokpo_Jeollanam_do.html#REVIEWS,Yudal_Mountain-Mokpo_Jeollanam_do
302,https://www.tripadvisor.co.kr/Attraction_Review-g1074117-d6409758-Reviews-Yudalsan_Sculpture_Park-Mokpo_Jeollanam_do.html#REVIEWS,Yudalsan_Sculpture_Park-Mokpo_Jeollanam_do
303,https://www.tripadvisor.co.kr/Attraction_Review-g1074117-d6384093-Reviews-Mokpo_Bridge-Mokpo_Jeollanam_do.html#REVIEWS,Mokpo_Bridge-Mokpo_Jeollanam_do
304,https://www.tripadvisor.co.kr/Attraction_Review-g676092-d2571669-Reviews-Homigot_Sunrise_Plaza-Pohang_Gyeongsangbuk_do.html#REVIEWS,Homigot_Sunrise_Plaza-Pohang_Gyeongsangbuk_do
305,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3821718-Reviews-Incheon_Bridge-Incheon.html#REVIEWS,Incheon_Bridge-Incheon
306,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3682086-Reviews-Incheon_Grand_Park-Incheon.html#REVIEWS,Incheon_Grand_Park-Incheon
307,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d324948-Reviews-The_Memorial_Hall_for_Incheon_Landing_Operation-Incheon.html#REVIEWS,The_Memorial_Hall_for_Incheon_Landing_Operation-Incheon
308,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2476788-Reviews-D_Cube_City-Seoul.html#REVIEWS,D_Cube_City-Seoul
309,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d1576537-Reviews-Haedong_Yonggung_Temple-Busan.html#REVIEWS,Haedong_Yonggung_Temple-Busan
310,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3805399-Reviews-Yonggungsa_Temple-Incheon.html#REVIEWS,Yonggungsa_Temple-Incheon
311,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d615908-Reviews-Beomeosa_Temple-Busan.html#REVIEWS,Beomeosa_Temple-Busan
312,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d5229270-Reviews-Songjeong_Beach-Busan.html#REVIEWS,Songjeong_Beach-Busan
313,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d3694399-Reviews-Ulsan_Grand_Park-Ulsan.html#REVIEWS,Ulsan_Grand_Park-Ulsan
314,https://www.tripadvisor.co.kr/Attraction_Review-g317129-d3808309-Reviews-Ulsanbawi_Rock-Sokcho_Gangwon_do.html#REVIEWS,Ulsanbawi_Rock-Sokcho_Gangwon_do
315,https://www.tripadvisor.co.kr/Attraction_Review-g297893-d2626401-Reviews-Ulsan_Museum-Ulsan.html#REVIEWS,Ulsan_Museum-Ulsan
316,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4084344-Reviews-Seoul_City_Hall-Seoul.html#REVIEWS,Seoul_City_Hall-Seoul
317,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1960138-Reviews-Culture_Station_Seoul_284-Seoul.html#REVIEWS,Culture_Station_Seoul_284-Seoul
318,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3322253-Reviews-KTX_Korea_Train_Express-Seoul.html#REVIEWS,KTX_Korea_Train_Express-Seoul
319,https://www.tripadvisor.co.kr/Attraction_Review-g304129-d3642749-Reviews-Gwangju_National_Museum-Gwangju.html#REVIEWS,Gwangju_National_Museum-Gwangju
320,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4438740-Reviews-Daehan_Kukjang-Seoul.html#REVIEWS,Daehan_Kukjang-Seoul
321,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d8121688-Reviews-Chungmuro_Pet_Street-Seoul.html#REVIEWS,Chungmuro_Pet_Street-Seoul
322,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d592484-Reviews-Statue_of_Admiral_Yi_Sun_Sin-Seoul.html#REVIEWS,Statue_of_Admiral_Yi_Sun_Sin-Seoul
323,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2194168-Reviews-Seoul_Metro-Seoul.html#REVIEWS,Seoul_Metro-Seoul
324,https://www.tripadvisor.co.kr/Attraction_Review-g2024849-d8029022-Reviews-Mungyeongsaejae_KBS_Drama_Studio-Mungyeong_Gyeongsangbuk_do.html#REVIEWS,Mungyeongsaejae_KBS_Drama_Studio-Mungyeong_Gyeongsangbuk_do
325,https://www.tripadvisor.co.kr/Attraction_Review-g2024849-d4504788-Reviews-Mungyeong_Saejae_Provincial_Park-Mungyeong_Gyeongsangbuk_do.html#REVIEWS,Mungyeong_Saejae_Provincial_Park-Mungyeong_Gyeongsangbuk_do
326,https://www.tripadvisor.co.kr/Attraction_Review-g1048061-d3423010-Reviews-Freedom_Protection_Peace_Museum-Dongducheon_Gyeonggi_do.html#REVIEWS,Freedom_Protection_Peace_Museum-Dongducheon_Gyeonggi_do
327,https://www.tripadvisor.co.kr/Attraction_Review-g1048061-d3422988-Reviews-Jajaeam_Temple-Dongducheon_Gyeonggi_do.html#REVIEWS,Jajaeam_Temple-Dongducheon_Gyeonggi_do
328,https://www.tripadvisor.co.kr/Attraction_Review-g1048061-d16660997-Reviews-Statue_of_Peace-Dongducheon_Gyeonggi_do.html#REVIEWS,Statue_of_Peace-Dongducheon_Gyeonggi_do
329,https://www.tripadvisor.co.kr/Attraction_Review-g1048061-d4095467-Reviews-Donggwang_Geukjang-Dongducheon_Gyeonggi_do.html#REVIEWS,Donggwang_Geukjang-Dongducheon_Gyeonggi_do
330,https://www.tripadvisor.co.kr/Attraction_Review-g641718-d3805508-Reviews-Uijeongbu_Budaejjigae_Street-Uijeongbu_Gyeonggi_do.html#REVIEWS,Uijeongbu_Budaejjigae_Street-Uijeongbu_Gyeonggi_do
331,https://www.tripadvisor.co.kr/Attraction_Review-g641718-d7980762-Reviews-Uijeongbu_City_Hall-Uijeongbu_Gyeonggi_do.html#REVIEWS,Uijeongbu_City_Hall-Uijeongbu_Gyeonggi_do
332,https://www.tripadvisor.co.kr/Attraction_Review-g641718-d10270853-Reviews-Uijeongbu_Jeil_Market-Uijeongbu_Gyeonggi_do.html#REVIEWS,Uijeongbu_Jeil_Market-Uijeongbu_Gyeonggi_do
333,https://www.tripadvisor.co.kr/Attraction_Review-g641718-d12587913-Reviews-Uijeongbu_Indoor_Ice_Rink-Uijeongbu_Gyeonggi_do.html#REVIEWS,Uijeongbu_Indoor_Ice_Rink-Uijeongbu_Gyeonggi_do
334,https://www.tripadvisor.co.kr/Attraction_Review-g1074131-d3805634-Reviews-Haemee_Eupseong_Fortress-Seosan_Chungcheongnam_do.html#REVIEWS,Haemee_Eupseong_Fortress-Seosan_Chungcheongnam_do
335,https://www.tripadvisor.co.kr/Attraction_Review-g608520-d3694515-Reviews-Gangchon_Rail_Park-Chuncheon_Gangwon_do.html#REVIEWS,Gangchon_Rail_Park-Chuncheon_Gangwon_do
336,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d4095662-Reviews-Incheon_Jayu_Park-Incheon.html#REVIEWS,Incheon_Jayu_Park-Incheon
337,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3822038-Reviews-Gyeyangsan_Mountain-Incheon.html#REVIEWS,Gyeyangsan_Mountain-Incheon
338,https://www.tripadvisor.co.kr/Attraction_Review-g2018509-d4427671-Reviews-Yanggu_Prehistory_Museum-Yanggu_gun_Gangwon_do.html#REVIEWS,Yanggu_Prehistory_Museum-Yanggu_gun_Gangwon_do
339,https://www.tripadvisor.co.kr/Attraction_Review-g2018509-d8449302-Reviews-Yanggu_Modern_History_Museum-Yanggu_gun_Gangwon_do.html#REVIEWS,Yanggu_Modern_History_Museum-Yanggu_gun_Gangwon_do
340,https://www.tripadvisor.co.kr/Attraction_Review-g2018509-d3805379-Reviews-The_4th_Tunnel-Yanggu_gun_Gangwon_do.html#REVIEWS,The_4th_Tunnel-Yanggu_gun_Gangwon_do
341,https://www.tripadvisor.co.kr/Attraction_Review-g1138011-d6847826-Reviews-Dumulmeori-Yangpyeong_gun_Gyeonggi_do.html#REVIEWS,Dumulmeori-Yangpyeong_gun_Gyeonggi_do
342,https://www.tripadvisor.co.kr/Attraction_Review-g1138011-d8024428-Reviews-Semiwon-Yangpyeong_gun_Gyeonggi_do.html#REVIEWS,Semiwon-Yangpyeong_gun_Gyeonggi_do
343,https://www.tripadvisor.co.kr/Attraction_Review-g2024872-d3423250-Reviews-Sujongsa_Temple-Namyangju_Gyeonggi_do.html#REVIEWS,Sujongsa_Temple-Namyangju_Gyeonggi_do
344,https://www.tripadvisor.co.kr/Attraction_Review-g297892-d2487434-Reviews-Yongmeori_Beach-Seogwipo_Jeju_Island.html#REVIEWS,Yongmeori_Beach-Seogwipo_Jeju_Island
345,https://www.tripadvisor.co.kr/Attraction_Review-g1138011-d12269272-Reviews-Yangpyeong_Rail_Bike-Yangpyeong_gun_Gyeonggi_do.html#REVIEWS,Yangpyeong_Rail_Bike-Yangpyeong_gun_Gyeonggi_do
346,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1169465-Reviews-N_Seoul_Tower-Seoul.html#REVIEWS,N_Seoul_Tower-Seoul
347,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4798711-Reviews-Seoul_Forest-Seoul.html#REVIEWS,Seoul_Forest-Seoul
348,https://www.tripadvisor.co.kr/Attraction_Review-g608520-d3805458-Reviews-Cheongpyeongsa_Temple-Chuncheon_Gangwon_do.html#REVIEWS,Cheongpyeongsa_Temple-Chuncheon_Gangwon_do
349,https://www.tripadvisor.co.kr/Attraction_Review-g2024864-d4504784-Reviews-Cheongpyeong_Lake-Gapyeong_gun_Gyeonggi_do.html#REVIEWS,Cheongpyeong_Lake-Gapyeong_gun_Gyeonggi_do
350,https://www.tripadvisor.co.kr/Attraction_Review-g2024864-d4094588-Reviews-Cheongpyeong_Natural_Recreational_Forest-Gapyeong_gun_Gyeonggi_do.html#REVIEWS,Cheongpyeong_Natural_Recreational_Forest-Gapyeong_gun_Gyeonggi_do
351,https://www.tripadvisor.co.kr/Attraction_Review-g608520-d2190762-Reviews-Soyang_Lake-Chuncheon_Gangwon_do.html#REVIEWS,Soyang_Lake-Chuncheon_Gangwon_do
352,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2203080-Reviews-Trickeye_Museum_Seoul-Seoul.html#REVIEWS,Trickeye_Museum_Seoul-Seoul
353,https://www.tripadvisor.co.kr/Attraction_Review-g2024871-d8769907-Reviews-Hyundai_Premium_Outlet_Gimpo-Gimpo_Gyeonggi_do.html#REVIEWS,Hyundai_Premium_Outlet_Gimpo-Gimpo_Gyeonggi_do
354,https://www.tripadvisor.co.kr/Attraction_Review-g1074107-d3209597-Reviews-Nagan_Eupseong_Folk_Village-Suncheon_Jeollanam_do.html#REVIEWS,Nagan_Eupseong_Folk_Village-Suncheon_Jeollanam_do
355,https://www.tripadvisor.co.kr/Attraction_Review-g1074107-d1903766-Reviews-Suncheon_Bay_Wetland_Reserve-Suncheon_Jeollanam_do.html#REVIEWS,Suncheon_Bay_Wetland_Reserve-Suncheon_Jeollanam_do
356,https://www.tripadvisor.co.kr/Attraction_Review-g1074107-d6787152-Reviews-Suncheon_Open_Film_Set-Suncheon_Jeollanam_do.html#REVIEWS,Suncheon_Open_Film_Set-Suncheon_Jeollanam_do
357,https://www.tripadvisor.co.kr/Attraction_Review-g1074107-d4747316-Reviews-Suncheon_Japanese_Castle-Suncheon_Jeollanam_do.html#REVIEWS,Suncheon_Japanese_Castle-Suncheon_Jeollanam_do
358,https://www.tripadvisor.co.kr/Attraction_Review-g1074107-d7244490-Reviews-Suncheon_Bay_Garden-Suncheon_Jeollanam_do.html#REVIEWS,Suncheon_Bay_Garden-Suncheon_Jeollanam_do
359,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d11875807-Reviews-Daejeon_Metro-Daejeon.html#REVIEWS,Daejeon_Metro-Daejeon
360,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d4095625-Reviews-Hanbat_Arboretum-Daejeon.html#REVIEWS,Hanbat_Arboretum-Daejeon
361,https://www.tripadvisor.co.kr/Attraction_Review-g1074129-d4504783-Reviews-Dacheon_Beach-Boryeong_Chungcheongnam_do.html#REVIEWS,Dacheon_Beach-Boryeong_Chungcheongnam_do
362,https://www.tripadvisor.co.kr/Attraction_Review-g1138012-d10720310-Reviews-Anyang_Central_Underground_Mall-Anyang_Gyeonggi_do.html#REVIEWS,Anyang_Central_Underground_Mall-Anyang_Gyeonggi_do
363,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7028449-Reviews-Gwanaksan_Mountain-Seoul.html#REVIEWS,Gwanaksan_Mountain-Seoul
364,https://www.tripadvisor.co.kr/Attraction_Review-g1138012-d4096143-Reviews-Anyang_Gidok_Baekhwajeom-Anyang_Gyeonggi_do.html#REVIEWS,Anyang_Gidok_Baekhwajeom-Anyang_Gyeonggi_do
365,https://www.tripadvisor.co.kr/Attraction_Review-g1138012-d4096151-Reviews-Saejong_Takgoojang-Anyang_Gyeonggi_do.html#REVIEWS,Saejong_Takgoojang-Anyang_Gyeonggi_do
366,https://www.tripadvisor.co.kr/Attraction_Review-g2024871-d14789738-Reviews-Laveniche_March_Avenue-Gimpo_Gyeonggi_do.html#REVIEWS,Laveniche_March_Avenue-Gimpo_Gyeonggi_do
367,https://www.tripadvisor.co.kr/Attraction_Review-g2023529-d10020506-Reviews-Geumsan_Ginseng_Festival-Geumsan_gun_Chungcheongnam_do.html#REVIEWS,Geumsan_Ginseng_Festival-Geumsan_gun_Chungcheongnam_do
368,https://www.tripadvisor.co.kr/Attraction_Review-g297888-d6569894-Reviews-Seongdong_Market-Gyeongju_Gyeongsangbuk_do.html#REVIEWS,Seongdong_Market-Gyeongju_Gyeongsangbuk_do
369,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7264066-Reviews-Suseongdong_Valley-Seoul.html#REVIEWS,Suseongdong_Valley-Seoul
370,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d325043-Reviews-National_Museum_of_Korea-Seoul.html#REVIEWS,National_Museum_of_Korea-Seoul
371,https://www.tripadvisor.co.kr/Attraction_Review-g1131919-d2478900-Reviews-Magoksa_Temple-Gongju_Chungcheongnam_do.html#REVIEWS,Magoksa_Temple-Gongju_Chungcheongnam_do
372,https://www.tripadvisor.co.kr/Attraction_Review-g2023530-d7987773-Reviews-Dangjin_Port_Tourism_Organization-Dangjin_Chungcheongnam_do.html#REVIEWS,Dangjin_Port_Tourism_Organization-Dangjin_Chungcheongnam_do
373,https://www.tripadvisor.co.kr/Attraction_Review-g2023535-d7061431-Reviews-National_Institute_of_Ecology-Seocheon_gun_Chungcheongnam_do.html#REVIEWS,National_Institute_of_Ecology-Seocheon_gun_Chungcheongnam_do
374,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d7115968-Reviews-83_Tower-Daegu.html#REVIEWS,83_Tower-Daegu
375,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d3164588-Reviews-E_World-Daegu.html#REVIEWS,E_World-Daegu
376,https://www.tripadvisor.co.kr/Attraction_Review-g2024855-d5541273-Reviews-Yeongju_Insam_Museum-Yeongju_Gyeongsangbuk_do.html#REVIEWS,Yeongju_Insam_Museum-Yeongju_Gyeongsangbuk_do
377,https://www.tripadvisor.co.kr/Attraction_Review-g2024855-d3805543-Reviews-Yeongju_Museom_Village-Yeongju_Gyeongsangbuk_do.html#REVIEWS,Yeongju_Museom_Village-Yeongju_Gyeongsangbuk_do
378,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1862199-Reviews-Myeongdong_Seocobulhanjeungmag-Seoul.html#REVIEWS,Myeongdong_Seocobulhanjeungmag-Seoul
379,https://www.tripadvisor.co.kr/Attraction_Review-g2018512-d9996589-Reviews-Wondaeri_Birch_Forest-Inje_gun_Gangwon_do.html#REVIEWS,Wondaeri_Birch_Forest-Inje_gun_Gangwon_do
380,https://www.tripadvisor.co.kr/Attraction_Review-g2018512-d3805447-Reviews-Baekdamsa_Temple-Inje_gun_Gangwon_do.html#REVIEWS,Baekdamsa_Temple-Inje_gun_Gangwon_do
381,https://www.tripadvisor.co.kr/Attraction_Review-g2018512-d10049900-Reviews-Pilrye_Mineral_Spring-Inje_gun_Gangwon_do.html#REVIEWS,Pilrye_Mineral_Spring-Inje_gun_Gangwon_do
382,https://www.tripadvisor.co.kr/Attraction_Review-g2092512-d3805401-Reviews-Icheon_Ceramics_Village-Icheon_Gyeonggi_do.html#REVIEWS,Icheon_Ceramics_Village-Icheon_Gyeonggi_do
383,https://www.tripadvisor.co.kr/Attraction_Review-g2092512-d1128999-Reviews-Icheon_Termeden-Icheon_Gyeonggi_do.html#REVIEWS,Icheon_Termeden-Icheon_Gyeonggi_do
384,https://www.tripadvisor.co.kr/Attraction_Review-g2092512-d2405270-Reviews-Icheon_World_Ceramics_Center-Icheon_Gyeonggi_do.html#REVIEWS,Icheon_World_Ceramics_Center-Icheon_Gyeonggi_do
385,https://www.tripadvisor.co.kr/Attraction_Review-g2092512-d4094772-Reviews-Icheon_City_Museum-Icheon_Gyeonggi_do.html#REVIEWS,Icheon_City_Museum-Icheon_Gyeonggi_do
386,https://www.tripadvisor.co.kr/Attraction_Review-g1544596-d6876673-Reviews-Dodamsambong_Peaks-Danyang_gun_Chungcheongbuk_do.html#REVIEWS,Dodamsambong_Peaks-Danyang_gun_Chungcheongbuk_do
387,https://www.tripadvisor.co.kr/Attraction_Review-g1544596-d4097380-Reviews-Guinsa_Temple-Danyang_gun_Chungcheongbuk_do.html#REVIEWS,Guinsa_Temple-Danyang_gun_Chungcheongbuk_do
388,https://www.tripadvisor.co.kr/Attraction_Review-g1544596-d3823675-Reviews-Gosu_Cave-Danyang_gun_Chungcheongbuk_do.html#REVIEWS,Gosu_Cave-Danyang_gun_Chungcheongbuk_do
389,https://www.tripadvisor.co.kr/Attraction_Review-g1544596-d13086586-Reviews-Danyang_Market-Danyang_gun_Chungcheongbuk_do.html#REVIEWS,Danyang_Market-Danyang_gun_Chungcheongbuk_do
390,https://www.tripadvisor.co.kr/Attraction_Review-g1544596-d4749951-Reviews-Danuri_Aquarium-Danyang_gun_Chungcheongbuk_do.html#REVIEWS,Danuri_Aquarium-Danyang_gun_Chungcheongbuk_do
391,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4095671-Reviews-Yonsei_University_Museum-Seoul.html#REVIEWS,Yonsei_University_Museum-Seoul
392,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d13138039-Reviews-Yonsei_University_Sinchon_Campus-Seoul.html#REVIEWS,Yonsei_University_Sinchon_Campus-Seoul
393,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1862191-Reviews-Ewha_Womans_University-Seoul.html#REVIEWS,Ewha_Womans_University-Seoul
394,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3808305-Reviews-Yeonsero_Yonsei_University_Street-Seoul.html#REVIEWS,Yeonsero_Yonsei_University_Street-Seoul
395,https://www.tripadvisor.co.kr/Attraction_Review-g1138011-d4095411-Reviews-Jungmisan_Mountain_Recreational_Forest-Yangpyeong_gun_Gyeonggi_do.html#REVIEWS,Jungmisan_Mountain_Recreational_Forest-Yangpyeong_gun_Gyeonggi_do
396,https://www.tripadvisor.co.kr/Attraction_Review-g1074106-d3805575-Reviews-Naju_Pear_Museum-Naju_Jeollanam_do.html#REVIEWS,Naju_Pear_Museum-Naju_Jeollanam_do
397,https://www.tripadvisor.co.kr/Attraction_Review-g1074106-d13861577-Reviews-Naju_National_Museum-Naju_Jeollanam_do.html#REVIEWS,Naju_National_Museum-Naju_Jeollanam_do
398,https://www.tripadvisor.co.kr/Attraction_Review-g1074106-d14135468-Reviews-Naju_Geumseonggwan-Naju_Jeollanam_do.html#REVIEWS,Naju_Geumseonggwan-Naju_Jeollanam_do
399,https://www.tripadvisor.co.kr/Attraction_Review-g1074106-d15054422-Reviews-Bichgalam_Hosu_Gongwon_Jeonmangdae-Naju_Jeollanam_do.html#REVIEWS,Bichgalam_Hosu_Gongwon_Jeonmangdae-Naju_Jeollanam_do
400,https://www.tripadvisor.co.kr/Attraction_Review-g1074106-d15054600-Reviews-Naju_Student_Independence_Movement_Memorial_Hall-Naju_Jeollanam_do.html#REVIEWS,Naju_Student_Independence_Movement_Memorial_Hall-Naju_Jeollanam_do
401,https://www.tripadvisor.co.kr/Attraction_Review-g1510776-d4095645-Reviews-Geoje_Okpo_Battle_Memorial_Park-Geoje_Gyeongsangnam_do.html#REVIEWS,Geoje_Okpo_Battle_Memorial_Park-Geoje_Gyeongsangnam_do
402,https://www.tripadvisor.co.kr/Attraction_Review-g1510776-d4440089-Reviews-Geoje_Museum-Geoje_Gyeongsangnam_do.html#REVIEWS,Geoje_Museum-Geoje_Gyeongsangnam_do
403,https://www.tripadvisor.co.kr/Attraction_Review-g674638-d10288033-Reviews-Imjinseong_Fortress-Namhae_gun_Gyeongsangnam_do.html#REVIEWS,Imjinseong_Fortress-Namhae_gun_Gyeongsangnam_do
404,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6352852-Reviews-Mecenatpolis_Mall-Seoul.html#REVIEWS,Mecenatpolis_Mall-Seoul
405,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d10523515-Reviews-Lotte_Cinema_Hapjeong-Seoul.html#REVIEWS,Lotte_Cinema_Hapjeong-Seoul
406,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1958940-Reviews-Hongik_University_Street-Seoul.html#REVIEWS,Hongik_University_Street-Seoul
407,https://www.tripadvisor.co.kr/Attraction_Review-g317126-d2194711-Reviews-Chodang_Sundubu_Village-Gangneung_Gangwon_do.html#REVIEWS,Chodang_Sundubu_Village-Gangneung_Gangwon_do
408,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d4438563-Reviews-Sungsin_Bowling-Seoul.html#REVIEWS,Sungsin_Bowling-Seoul
409,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3822048-Reviews-Bupyeong_Station_Underground_Shopping_Mall-Incheon.html#REVIEWS,Bupyeong_Station_Underground_Shopping_Mall-Incheon
410,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d2219112-Reviews-Bupyeong_Market-Busan.html#REVIEWS,Bupyeong_Market-Busan
411,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d8591964-Reviews-Bupyeong_Kkangtong_Market-Busan.html#REVIEWS,Bupyeong_Kkangtong_Market-Busan
412,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d8120246-Reviews-Bupyeong_Yeoksa_Shopping_Mall-Incheon.html#REVIEWS,Bupyeong_Yeoksa_Shopping_Mall-Incheon
413,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d9755529-Reviews-Bupyeong_Market-Incheon.html#REVIEWS,Bupyeong_Market-Incheon
414,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d2067901-Reviews-Beautiplex_Myeongdong-Seoul.html#REVIEWS,Beautiplex_Myeongdong-Seoul
415,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d8121635-Reviews-Busan_Gimhae_Light_Rail_Transit-Busan.html#REVIEWS,Busan_Gimhae_Light_Rail_Transit-Busan
416,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d4095632-Reviews-Maekdo_Ecological_Park-Busan.html#REVIEWS,Maekdo_Ecological_Park-Busan
417,https://www.tripadvisor.co.kr/Attraction_Review-g790146-d4504780-Reviews-Old_Gunsan_Custom_House-Gunsan_Jeollabuk_do.html#REVIEWS,Old_Gunsan_Custom_House-Gunsan_Jeollabuk_do
418,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7264107-Reviews-GOTO_Mall-Seoul.html#REVIEWS,GOTO_Mall-Seoul
419,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d12538661-Reviews-Express_Bus_Terminal_Shopping_Center-Seoul.html#REVIEWS,Express_Bus_Terminal_Shopping_Center-Seoul
420,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3568803-Reviews-Banpodaegyo_Bridge-Seoul.html#REVIEWS,Banpodaegyo_Bridge-Seoul
421,https://www.tripadvisor.co.kr/Attraction_Review-g678593-d12871287-Reviews-Pyeongtaek_International_Central_Market-Pyeongtaek_Gyeonggi_do.html#REVIEWS,Pyeongtaek_International_Central_Market-Pyeongtaek_Gyeonggi_do
422,https://www.tripadvisor.co.kr/Attraction_Review-g2150164-d1231030-Reviews-Tongdosa_Temple-Yangsan_Gyeongsangnam_do.html#REVIEWS,Tongdosa_Temple-Yangsan_Gyeongsangnam_do
423,https://www.tripadvisor.co.kr/Attraction_Review-g2150164-d12034100-Reviews-Tongdo_Fantasia-Yangsan_Gyeongsangnam_do.html#REVIEWS,Tongdo_Fantasia-Yangsan_Gyeongsangnam_do
